artDate,artTitle,artContent,sentence,LLM,情緒,文章分類
2024-04-25 12:28:29,電車特斯拉萬,我們用為例美國牌價假設進口完稅價格含運費跟保險也是用匯率來算約當萬來到台灣後加上的關稅後是萬電動車貨物稅萬以下免稅萬以上減半徵收是所以貨物稅是萬所以加起來就是萬加上營業稅後等於萬其實比售價少萬左右同樣德國進口的在德國牌價一樣當作進口完稅價用匯率計算後是萬加上關稅後是萬加上貨物稅後是萬加上營業稅後是萬然後台特賣你萬,我們用為例美國牌價假設進完稅價格含運費跟保險也是用匯率來算約當萬來到台灣後加上的關稅後是萬電動車貨物稅萬以下免稅萬以上減半徵收是所以貨物稅是萬所以加起來就是萬加上營業稅後等於萬其實比售價少萬左右同樣德國進的在德國牌價一樣當作進完稅價用匯率計算後是萬加上關稅後是萬加上貨物稅後是萬加上營業稅後是萬然後台特賣你萬,"{""文章分類"": ""性價比方面"",""情緒"": ""負面""}",,
2024-04-25 13:31:23,新聞特斯拉自動駕駛撞死人男開車滑手機,原文連結原文內容特斯拉自動駕駛撞死人男開車滑手機當場輾斃歲機車騎士記者李振慧綜合報導美國華盛頓歲男子杭特使用特斯拉自動駕駛功能時意外撞上一輛機車導致歲男騎士尼森摔出車外遭輾當場被宣告死亡讓他因為駕車殺人罪被捕事件日下午時分左右發生在華盛頓州馬爾特比法律文件顯示歲男子杭特坐在轎車上時使用自動駕駛功能車子加速向前衝時他突然聽到一聲巨響發現車子竟然撞上前方機車騎士尼森調查人員表示尼森被撞到摔下了車又被特斯拉輾過導致重傷當場死亡死者家屬表示尼森今年月即將滿歲雖然尚未結婚但非常疼愛他的姪子和姪女是一名好叔叔杭特被捕後坦承在開車上路前有喝過一杯酒不過酒駕測試顯示體內酒精為正常值由於事故發生時他正在使用手機警方懷疑駕駛時分心是造成不幸事件的主因死者家屬傷心呼籲大眾開車時請不要使用手機它可能在一分鐘內就奪走人命當你開車時你掌握的是自己和別人的生命請認真看待心得說明字以上不管哪牌輔助駕駛使用人使用習慣才是重點現在上國道看一堆人玩手機看車機影片睡覺等緩撞車前擺交通錐也是沒用的,原文連結原文內容特斯拉自動駕駛撞死人男開車滑手機當場輾斃歲機車騎士記者李振慧綜合報導美國華盛頓歲男子杭特使用特斯拉自動駕駛功能時意外撞上一輛機車導致歲男騎士尼森摔出車外遭輾當場被宣告死亡讓他因為駕車殺人罪被捕事件日下午時分左右發生在華盛頓州馬爾特比法律文件顯示歲男子杭特坐在轎車上時使用自動駕駛功能車子加速向前衝時他突然聽到一聲巨響發現車子竟然撞上前方機車騎士尼森調查人員表示尼森被撞到摔下了車又被特斯拉輾過導致重傷當場死亡死者家屬表示尼森今年月即將滿歲雖然尚未結婚但非常疼愛他的姪子和姪女是一名好叔叔杭特被捕後坦承在開車上路前有喝過一杯酒不過酒駕測試顯示體內酒精為正常值由於事故發生時他正在使用手機警方懷疑駕駛時分心是造成不幸事件的主因死者家屬傷心呼籲大眾開車時請不要使用手機它可能在一分鐘內就奪走人命當你開車時你掌握的是自己和別人的生命請認真看待心得說明字以上不管哪牌輔助駕駛使用人使用習慣才是重點現在上國道看一堆人玩手機看車機影片睡覺等緩撞車前擺交通錐也是沒用的,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2024-04-26 08:32:35,電車台灣特斯拉降價,原來後驅版是降到降幅是降到降幅版是降到降幅這次後驅版降最多,原來後驅版是降到降幅是降到降幅版是降到降幅這次後驅版降最多,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2024-04-26 09:08:39,電車台灣特斯拉降價,特斯拉出現錯誤台灣版誤植趕快爆買特斯拉現買現賺萬大家可以看看是網頁錯誤還是整個都錯誤,特斯拉出現錯誤台灣版誤植趕快爆買特斯拉現買現賺萬大家可以看看是網頁錯誤還是整個都錯誤,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面""}",,
2024-04-26 09:17:09,情報特斯拉推遲或取消平價車計畫,特斯拉周二表示將在明年下半年之前推出新車款包括更經濟實惠的平價車這提升這家正苦於因應激烈競爭和需求降溫的電動車製造商沒有說明新產品相關細節但表示它們這些車會在現有生產線上產製使用現有平台和下一代平台的某些部分但有可能導特斯拉還提到專用的無人自動駕駛計程車產品該公司計劃打造一個革這家汽車製造商說推出新車型的計畫將使其能在不確定時期更好地控制資本支出儘管特斯拉在收盤後公布上季業績疲軟但談及會有更多經濟型車款的言論令投資人備感期執行長說看來最壞情況已經反映在股價上了已經在路透社發新聞當天出來澄清了原看到了還說嘴硬財報又在強調一次沒有中止也明確告知生產計畫截自財報第頁不知道版友仍然在板上發佈無法確認真實的小道消息是什麼意思呢嘻嘻版主怎麼看,特斯拉周二表示將在明年下半年之前推出新車款包括更經濟實惠的平價車這提升這家正苦於因應激烈競爭和需求降溫的電動車製造商沒有說明新產品相關細節但表示它們這些車會在現有生產線上產製使用現有平台和下一代平台的某些部分但有可能導特斯拉還提到專用的無人自動駕駛計程車產品該公司計劃打造一個革這家汽車製造商說推出新車型的計畫將使其能在不確定時期更好地控制資本支出儘管特斯拉在收盤後公布上季業績疲軟但談及會有更多經濟型車款的言論令投資人備感期執行長說看來最壞情況已經反映在股價上了已經在路透社發新聞當天出來澄清了原看到了還說嘴硬財報又在強調一次沒有中止也明確告知生產計畫截自財報第頁不知道版友仍然在板上發佈無法確認真實的小道消息是什麼意思呢嘻嘻版主怎麼看,"{""文章分類"": ""性價比方面"",""情緒"": ""負面""}",,
2024-04-26 12:25:23,電車台灣特斯拉降價,我特發信更新訂單了有人會問如果交車前又漲怎麼辦業務說就是你下訂到交車這段期間最低的訂價如果是他牌的話只有漲價的份但可以買到台灣人最缺的尊榮感漲價其實降價才會被笑,我特發信更新訂單了有人會問如果交車前又漲怎麼辦業務說就是你下訂到交車這段期間最低的訂價如果是他牌的話只有漲價的份但可以買到台灣人最缺的尊榮感漲價其實降價才會被笑,"{""文章分類"": ""性價比方面"",""情緒"": ""正面""}",,
2024-04-26 13:02:51,電車台灣特斯拉降價,我是買車那時候還沒改晶片外觀是白色不用加錢之前在等車期等到電車變新車改成白色要加三萬車價漲萬結果交車時除了電車變車依舊白色車價也沒漲買到撞到,我是買車那時候還沒改晶片外觀是白色不用加錢之前在等車期等到電車變新車改成白色要加三萬車價漲萬結果交車時除了電車變車依舊白色車價也沒漲買到撞到,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2024-04-26 13:26:47,電車台灣特斯拉降價,可惜台灣沒有強的國產電車廠關稅保護保護這麼多年結果就是扶不起的阿斗弄成現在台灣人買進口車超貴的看看中國的比亞迪台只要萬台幣就整個把特斯拉打趴掉便宜治百病啦中國只要稍微努力存錢人人都可以買得起比亞迪到現在台灣的特斯拉還是有錢人的玩具而已路上跑的電車還是少少數根本沒辦法普及化那也根本沒有到處設充電樁的必要啦要講的就像你看到的那樣,可惜台灣沒有強的國產電車廠關稅保護保護這麼多年結果就是扶不起的阿斗弄成現在台灣人買進車超貴的看看中國的比亞迪台只要萬台幣就整個把特斯拉打趴掉便宜治百病啦中國只要稍微努力存錢人人都可以買得起比亞迪到現在台灣的特斯拉還是有錢人的玩具而已路上跑的電車還是少少數根本沒辦法普及化那也根本沒有到處設充電樁的必要啦要講的就像你看到的那樣,"{""文章分類"": ""性價比方面"",""情緒"": ""負面""}",,
2024-04-26 13:52:39,電車台灣特斯拉降價,我是前年九月開放訂車當天去年月底交車的車主對就是那次剛好遇到降價萬的驚喜不過我當時是匯車款隔天宣布降價萬以特斯拉的政策就是只要是交車前的降價全部都會退給你不過會在交車後兩到三週才退到你的帳戶所以恭喜目前在等車的車主啦,我是前年九月開放訂車當天去年月底交車的車主對就是那次剛好遇到降價萬的驚喜不過我當時是匯車款隔天宣布降價萬以特斯拉的政策就是只要是交車前的降價全部都會退給你不過會在交車後兩到三週才退到你的帳戶所以恭喜目前在等車的車主啦,"{""文章分類"": ""車輛交付方面"",""情緒"": ""正面""}",,
2024-04-26 15:32:35,討論降到多少可以血洗市場啊,還沒降價前已經一夫當關幹掉了如果降到萬原本在考慮的應該會有不少人跳船估計進口車只有能賣贏了年度台灣進口車銷售總榜車款年累計銷量年累計銷量年累計銷量年累計銷量年累計銷量年累計銷量年累計銷量呵呵當然不可能全部都變成啦但只要跑掉張單子年度銷量就超越了,還沒降價前已經一夫當關幹掉了如果降到萬原本在考慮的應該會有不少人跳船估計進車只有能賣贏了年度台灣進車銷售總榜車款年累計銷量年累計銷量年累計銷量年累計銷量年累計銷量年累計銷量年累計銷量呵呵當然不可能全部都變成啦但只要跑掉張單子年度銷量就超越了,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2024-04-26 16:51:58,心得賞車心得,心血來潮身為年到現在長持的奈米股東總要去看看新進步多少目前後全車系車燈都有自動遠近自動遮蔽硬體規格也是了內裝氛圍高級感有做出來雖然氣氛燈沒啥了不起但燈條環艙的感覺還不錯方向盤的握感也和舊款差很多尤其是關門的紮實聲國內外們所言不假除了隔音因為前後雙層玻璃大進步音響我也覺得進化了音質變得很通透環繞感變強真的不輸進口豪華選配有趣的是開門的時候音響會降低音量關上門又恢復不知道為啥後箱打開下面的燈會自動亮起也有方向燈還有一個我覺得有感升級的是後座泡棉不一樣變的比較貼合身體軟很多好坐很多板凳感我覺得還好身高前座我坐姿參考後座這塊螢幕很滑順不卡頓跟一樣順比的略小可以玩遊戲看影片聲音也只從後座出控制副駕前後也可以鎖黑屏不給小孩動空調全部由前面控制總之是蠻有感的升級車價沒升級還給你降價產品力真的不錯認識的舊款車主都心癢癢業務說還不能試可能要第第季才有試駕車訂單配額都先給車主跟我說可以試駕感受一下說開起來的感受非常像隔音阿路感什麼的都對標我還是想等或小改雖然小孩很想要除了降價也降價萬囉車色任選匹零百才萬好誇張的值有空可以去賞車啦特斯拉展間業務給人的感覺還不錯沒啥壓力也不會一直跟屁蟲,心血來潮身為年到現在長持的奈米股東總要去看看新進步多少目前後全車系車燈都有自動遠近自動遮蔽硬體規格也是了內裝氛圍高級感有做出來雖然氣氛燈沒啥了不起但燈條環艙的感覺還不錯方向盤的握感也和舊款差很多尤其是關門的紮實聲國內外們所言不假除了隔音因為前後雙層玻璃大進步音響我也覺得進化了音質變得很通透環繞感變強真的不輸進豪華選配有趣的是開門的時候音響會降低音量關上門又恢復不知道為啥後箱打開下面的燈會自動亮起也有方向燈還有一個我覺得有感升級的是後座泡棉不一樣變的比較貼合身體軟很多好坐很多板凳感我覺得還好身高前座我坐姿參考後座這塊螢幕很滑順不卡頓跟一樣順比的略小可以玩遊戲看影片聲音也只從後座出控制副駕前後也可以鎖黑屏不給小孩動空調全部由前面控制總之是蠻有感的升級車價沒升級還給你降價產品力真的不錯認識的舊款車主都心癢癢業務說還不能試可能要第第季才有試駕車訂單配額都先給車主跟我說可以試駕感受一下說開起來的感受非常像隔音阿路感什麼的都對標我還是想等或小改雖然小孩很想要除了降價也降價萬囉車色任選匹零百才萬好誇張的值有空可以去賞車啦特斯拉展間業務給人的感覺還不錯沒啥壓力也不會一直跟屁蟲,"{""文章分類"": ""使用者體驗"",""情緒"": ""正面"",}",,
2024-04-26 17:51:57,心得相隔四年換開箱菁英隔熱紙,大家好距離上次開箱後也過了四年本來因為空間需求的關係買了這台車經歷小孩長大後出門也少帶推車跟隨身行李也變少也好巧不巧的前兩年買了預售屋選到了電動車的車位幾經思考後提前換車買了一台回來接替附上一張在新竹監理站最後的身影雖然已經買了好幾個月但每當在路上看到這台車還是會很懷年開這台車的日子的交車介紹網路上很多人拍過我這邊就附上一張當天覺得最帥氣的角度朋友看到白內裝真的覺得我很敢有兩個小孩甚至有狗的情況下敢選白內裝不怕髒嗎一開始下訂我也沒選但白內裝就是有一股讓人想加價的魔力後來問了業務後就還是不後悔的加價選了白內裝順便罵一下台特我買車時的業務可以服務到一半消失完全沒讀訊息也是蠻厲害我只能靠上網爬文跟後面出現的交付小幫手來解決疑惑原本簽約的業務真的到現在還是未讀訊息那特斯拉大家應該知道沒有所謂的交車禮送隔熱紙之類有的沒的所以買車的當下就又在思考到底要貼哪一家的隔熱紙但我其實也沒思考太久因為爬了一輪隔熱紙的品牌後發現沒體驗過的我還是不曉得效果如何加上原本丹龍其實用了四年後還是蠻不錯的所以就決定繼續沿用在上面了那原本的協進因為後來就沒做了我光是先問有做隔熱紙的店家就相對少了再考慮到我要的品牌還好最後在中和找到奕盛於是約了時間後就到店家那邊施工這次我的隔熱紙是菁英前檔車身的組合本來是全車但後來其實我又因為後座隱密性的問題我又再次去貼了一層變的跟效果差不多所以這次不浪費時間直接改的組合施工過程其實蠻久的整台車下來要至少四個小時據老闆表示是因為這台車真的太難貼光前檔就需要三人才能施工我沒事的情況下也就在那邊看師傅施工整個過程只能說真的好漫長啊基本的車內保護就不用多講了做的很確實店貓還會上來幫忙巡視看有沒有哪裡有問題的那這家施工過程中我自己覺得比較特別的地方是店家是有特別在天花板上裝上灑水系統因為貼隔熱紙其實最怕所謂的灰塵所以老闆會用純水來進行噴灑減少灰塵飄在空中而且只要有人開店面的門關起來就又再噴灑一次我個人是覺得蠻新奇的也蠻注意細節的幾個施工畫面快速帶過前檔這一大片真的是搞最久的光是塑型就吹了很久然後標記位置進行裁切到三個人一起貼光前檔應該就一小時左右了吧最後一樣分享貼完後的效果那整體效果還是一如往常的不錯隱密跟透光性我本來最擔心的是前檔這麼一大片就算貼隔熱紙應該還是會因為透光面積大車內會熱但幾次停在路邊後上車或是開車過程中都不會有太陽的直曬感車內溫度大約都維持度左右是有比以前的度相對低一些但因為交車時的教學我沒記錯是有說能最省電所以我也就繼續沿用這溫度了以上還是不怎麼專業的開箱分享給大家參考,大家好距離上次開箱後也過了四年本來因為空間需求的關係買了這台車經歷小孩長大後出門也少帶推車跟隨身行李也變少也好巧不巧的前兩年買了預售屋選到了電動車的車位幾經思考後提前換車買了一台回來接替附上一張在新竹監理站最後的身影雖然已經買了好幾個月但每當在路上看到這台車還是會很懷年開這台車的日子的交車介紹網路上很多人拍過我這邊就附上一張當天覺得最帥氣的角度朋友看到白內裝真的覺得我很敢有兩個小孩甚至有狗的情況下敢選白內裝不怕髒嗎一開始下訂我也沒選但白內裝就是有一股讓人想加價的魔力後來問了業務後就還是不後悔的加價選了白內裝順便罵一下台特我買車時的業務可以服務到一半消失完全沒讀訊息也是蠻厲害我只能靠上網爬文跟後面出現的交付小幫手來解決疑惑原本簽約的業務真的到現在還是未讀訊息那特斯拉大家應該知道沒有所謂的交車禮送隔熱紙之類有的沒的所以買車的當下就又在思考到底要貼哪一家的隔熱紙但我其實也沒思考太久因為爬了一輪隔熱紙的品牌後發現沒體驗過的我還是不曉得效果如何加上原本丹龍其實用了四年後還是蠻不錯的所以就決定繼續沿用在上面了那原本的協進因為後來就沒做了我光是先問有做隔熱紙的店家就相對少了再考慮到我要的品牌還好最後在中和找到奕盛於是約了時間後就到店家那邊施工這次我的隔熱紙是菁英前檔車身的組合本來是全車但後來其實我又因為後座隱密性的問題我又再次去貼了一層變的跟效果差不多所以這次不浪費時間直接改的組合施工過程其實蠻久的整台車下來要至少四個小時據老闆表示是因為這台車真的太難貼光前檔就需要三人才能施工我沒事的情況下也就在那邊看師傅施工整個過程只能說真的好漫長啊基本的車內保護就不用多講了做的很確實店貓還會上來幫忙巡視看有沒有哪裡有問題的那這家施工過程中我自己覺得比較特別的地方是店家是有特別在天花板上裝上灑水系統因為貼隔熱紙其實最怕所謂的灰塵所以老闆會用純水來進行噴灑減少灰塵飄在空中而且只要有人開店面的門關起來就又再噴灑一次我個人是覺得蠻新奇的也蠻注意細節的幾個施工畫面快速帶過前檔這一大片真的是搞最久的光是塑型就吹了很久然後標記位置進行裁切到三個人一起貼光前檔應該就一小時左右了吧最後一樣分享貼完後的效果那整體效果還是一如往常的不錯隱密跟透光性我本來最擔心的是前檔這麼一大片就算貼隔熱紙應該還是會因為透光面積大車內會熱但幾次停在路邊後上車或是開車過程中都不會有太陽的直曬感車內溫度大約都維持度左右是有比以前的度相對低一些但因為交車時的教學我沒記錯是有說能最省電所以我也就繼續沿用這溫度了以上還是不怎麼專業的開箱分享給大家參考,"{""文章分類"": ""使用者體驗"",""情緒"": ""正面"",}",,
2024-04-26 19:22:08,新聞年維修成本誰最省美消費者報告特,原文連結原文內容年維修成本誰最省美消費者報告特斯拉勝豐田車子在路上奔馳難免需要維修保養根據美國消費者報告調查在眾多汽車品牌當中特斯拉的電動車在長達年的維修開銷對比豐田別克等廠牌都更便宜引用消費者報告數據該報告針對車主提供的保養維修費用統計發現特斯拉車主在十年期間的維修成本通常只要美元約新台幣萬元平均每年花費美元約新台幣萬元低於豐田別克等汽車廠牌報導認為特斯拉的維修成本較低主要是電動馬達和電池的運動部件比內燃機動力系統少需要的定期維護較少發生故障的可能性也較低消費者報告汽車數據分析項目負責人埃萊克指出老特斯拉車主可能需要更換電池等昂貴物件類似情況很少發生反而在寶馬等其他豪華車身上問題往往更常見開銷也更昂貴不過報導也提到特斯拉車主前五年平均保養費用大約美元約新台幣萬元幾乎只有的半但後五年保養費用增加到美元約新台幣萬元和豐田的差距也縮小心得說明字以上現在降價又維修費用統計比牛頭牌便宜好消息不斷會不會過陣子股價又噴上來台灣牛頭牌現在每一萬定保差不多快元,原文連結原文內容年維修成本誰最省美消費者報告特斯拉勝豐田車子在路上奔馳難免需要維修保養根據美國消費者報告調查在眾多汽車品牌當中特斯拉的電動車在長達年的維修開銷對比豐田別克等廠牌都更便宜引用消費者報告數據該報告針對車主提供的保養維修費用統計發現特斯拉車主在十年期間的維修成本通常只要美元約新台幣萬元平均每年花費美元約新台幣萬元低於豐田別克等汽車廠牌報導認為特斯拉的維修成本較低主要是電動馬達和電池的運動部件比內燃機動力系統少需要的定期維護較少發生故障的可能性也較低消費者報告汽車數據分析項目負責人埃萊克指出老特斯拉車主可能需要更換電池等昂貴物件類似情況很少發生反而在寶馬等其他豪華車身上問題往往更常見開銷也更昂貴不過報導也提到特斯拉車主前五年平均保養費用大約美元約新台幣萬元幾乎只有的半但後五年保養費用增加到美元約新台幣萬元和豐田的差距也縮小心得說明字以上現在降價又維修費用統計比牛頭牌便宜好消息不斷會不會過陣子股價又噴上來台灣牛頭牌現在每一萬定保差不多快元,"{""文章分類"": ""性價比方面"",""情緒"": ""正面"",}",,
2024-04-26 22:02:33,新聞突破中國低價競爭特斯拉正走入重新調,補充一些資訊福斯集團已經宣布使用華為的智能駕駛方案簽約小鵬汽車電動平台讓比亞迪後現在電池電機電控全部比亞迪這兩天宣布使用長安汽車的電動平台自起已經替代日本成為全球最大的汽車輸出國電車燃油車比亞迪奇瑞吉利三間車廠今年陸續發佈可以續航的混動車款這些品牌車廠面前小米汽車都遠遠還排不上號以上種種今天汽車品質與技術已經不是可以嘲笑的事情了其實在歐洲特斯拉跟的電動車正在相同的價格區間競爭早已經不是低價低品質搶市場的事情最後補上德國之聲對本週北京車展的報導人家沒做到叫做吹有做到應叫做啥看似規格很厲害但根本還沒資格出海真正出海猛的是奇瑞東風傳統車廠的確已經做到出口就加價賣其實還沒經歷時間的驗證加上產能與供應鏈要出海的確還早但就這台創業發表作而言成熟度很高吉利比較扯搞到要發射衛星噓啥全球國際機場不都這樣標注,補充一些資訊福斯集團已經宣布使用華為的智能駕駛方案簽約小鵬汽車電動平台讓比亞迪後現在電池電機電控全部比亞迪這兩天宣布使用長安汽車的電動平台自起已經替代日本成為全球最大的汽車輸出國電車燃油車比亞迪奇瑞吉利三間車廠今年陸續發佈可以續航的混動車款這些品牌車廠面前小米汽車都遠遠還排不上號以上種種今天汽車品質與技術已經不是可以嘲笑的事情了其實在歐洲特斯拉跟的電動車正在相同的價格區間競爭早已經不是低價低品質搶市場的事情最後補上德國之聲對本週北京車展的報導人家沒做到叫做吹有做到應叫做啥看似規格很厲害但根本還沒資格出海真正出海猛的是奇瑞東風傳統車廠的確已經做到出就加價賣其實還沒經歷時間的驗證加上產能與供應鏈要出海的確還早但就這台創業發表作而言成熟度很高吉利比較扯搞到要發射衛星噓啥全球國際機場不都這樣標注,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面"",}",,
2024-04-27 14:49:57,新聞中國燃油車佔比首次跌破,原文連結原文內容根據中國全國乘聯會最新公佈的數據今年月到日為止的市場零售銷量為萬輛批發銷量則為萬輛其中電動車零售銷量萬輛批發銷量萬輛在整體汽車市場佔比分別為與雙雙超過一半顯示電動車正式成為中國車市主流同時也意味著電動車已經成為中國消費者主流選擇燃油車佔比更首度跌破中國電動車大廠比亞迪今年初發表的一系列榮耀版電動車如秦與驅逐艦讓電比油低成為現實並衝擊燃油車市場而受到比亞迪降價影響不少車廠也跟進降價且被捲入這一波價格戰的車廠不乏以燃油車為主的合資品牌豐田凱美瑞曾是日系級車的大熱門今年初該車在換代的同時也降低售價如今已下探到人民幣萬之間年前若想買輛豐田轎車同樣預算能看的車款只有和雷凌即使已經降價並增加配備曾經作為日系級車標杆的凱美瑞還是難挽狂瀾凱美瑞上月銷量僅為輛甚至比月下滑昔日的日系標杆車款如今縱使降價也難賣凱美瑞在懂車帝級車銷量排行榜前位中是唯一一台未出現淡季銷量回升的車款目前看來同樣祭出降價優惠電動車銷量扶搖直上合資品牌則多數顯得效果不佳根據中國乘聯會統計的今年月零售銷量排行榜中銷量前十名品牌中自主品牌如比亞迪吉利長安奇瑞均出現較大成長表現除豪華品牌北京賓士之外的合資品牌均呈現下降或保持微幅成長在行駛平順性跟動力方面跟燃油車相比電動車有巨大的天然優勢且燃油車在續航能力也比不過油電混合車甚至到了電池成本逐漸下降的現在燃油車甚至就連價格優勢也已經喪失排氣量大的跑車性能車等產品目前則算是燃油車和電動車為數不多的區分點不過依目前趨勢來看即便是走玩樂和高性能的少數路線燃油車也顯得有些內外交困像是特斯拉的版本以及中國國內極氪等車款都在高性能領域給燃油車增添壓力比亞迪的仰望系列除高端豪華外玩樂屬性也較強此外不少經典的燃油性能車車款也開始擁抱純電跟油電混合技術像是賓士高性能部門的標杆產品上周更進化成油電混合版不論從性價比還是市場區隔表現來看燃油車正面臨嚴重的存在危機心得說明字以上燃油車在中國節節敗退一台賣人民幣萬也賣不贏電動車隨著電動車技術不斷進步續航力和充電便利性日漸提升加上價格更具競爭力消費者對電動車的青睞度大增相比之下燃油車缺乏明顯優勢在環保和能源效益上也落後電動車一大步燃油車的生存空間正面臨嚴峻考驗原文及網址連結心得或意見字不含標點符號一起努力,原文連結原文內容根據中國全國乘聯會最新公佈的數據今年月到日為止的市場零售銷量為萬輛批發銷量則為萬輛其中電動車零售銷量萬輛批發銷量萬輛在整體汽車市場佔比分別為與雙雙超過一半顯示電動車正式成為中國車市主流同時也意味著電動車已經成為中國消費者主流選擇燃油車佔比更首度跌破中國電動車大廠比亞迪今年初發表的一系列榮耀版電動車如秦與驅逐艦讓電比油低成為現實並衝擊燃油車市場而受到比亞迪降價影響不少車廠也跟進降價且被捲入這一波價格戰的車廠不乏以燃油車為主的合資品牌豐田凱美瑞曾是日系級車的大熱門今年初該車在換代的同時也降低售價如今已下探到人民幣萬之間年前若想買輛豐田轎車同樣預算能看的車款只有和雷凌即使已經降價並增加配備曾經作為日系級車標杆的凱美瑞還是難挽狂瀾凱美瑞上月銷量僅為輛甚至比月下滑昔日的日系標杆車款如今縱使降價也難賣凱美瑞在懂車帝級車銷量排行榜前位中是唯一一台未出現淡季銷量回升的車款目前看來同樣祭出降價優惠電動車銷量扶搖直上合資品牌則多數顯得效果不佳根據中國乘聯會統計的今年月零售銷量排行榜中銷量前十名品牌中自主品牌如比亞迪吉利長安奇瑞均出現較大成長表現除豪華品牌北京賓士之外的合資品牌均呈現下降或保持微幅成長在行駛平順性跟動力方面跟燃油車相比電動車有巨大的天然優勢且燃油車在續航能力也比不過油電混合車甚至到了電池成本逐漸下降的現在燃油車甚至就連價格優勢也已經喪失排氣量大的跑車性能車等產品目前則算是燃油車和電動車為數不多的區分點不過依目前趨勢來看即便是走玩樂和高性能的少數路線燃油車也顯得有些內外交困像是特斯拉的版本以及中國國內極氪等車款都在高性能領域給燃油車增添壓力比亞迪的仰望系列除高端豪華外玩樂屬性也較強此外不少經典的燃油性能車車款也開始擁抱純電跟油電混合技術像是賓士高性能部門的標杆產品上周更進化成油電混合版不論從性價比還是市場區隔表現來看燃油車正面臨嚴重的存在危機心得說明字以上燃油車在中國節節敗退一台賣人民幣萬也賣不贏電動車隨著電動車技術不斷進步續航力和充電便利性日漸提升加上價格更具競爭力消費者對電動車的青睞度大增相比之下燃油車缺乏明顯優勢在環保和能源效益上也落後電動車一大步燃油車的生存空間正面臨嚴峻考驗原文及網址連結心得或意見字不含標點符號一起努力,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2024-04-28 02:40:00,電車特斯拉改款後座有螢幕萬,昨天去試乘順便看改款的業務有傳簡訊不過新版沒有試乘車第一次開他的方向盤很簡潔我喜歡現在的車做的太花俏失去操控的本能特斯拉才能純粹的操控的新改款入門價的方向盤覺得真是我的菜的改款,昨天去試乘順便看改款的業務有傳簡訊不過新版沒有試乘車第一次開他的方向盤很簡潔我喜歡現在的車做的太花俏失去操控的本能特斯拉才能純粹的操控的新改款入門價的方向盤覺得真是我的菜的改款,"{  ""文章分類"": ""使用者體驗"",  ""情緒"": ""正面""}",,
