system_id,sentence
966,體驗下覺不醒的感覺睡醒就到地府了用生命在相信科技，值得敬佩，
966,比發明它的人更相信它
966,特斯拉網站指出，目前的自動輔助駕駛功能仍需要駕駛主動監督，車輛無法完全達到自動駕
966,駛，自動輔助駕駛，可讓您的車輛在車道內自動輔助轉向自動輔助加速以及
966,自動輔助煞車
966,倘若特斯拉該名駕駛是開啟自動駕駛功能，邊開車邊睡覺，屬危險駕駛行為，根據道路交
966,通管理處罰條例規定，可開罰到萬元
966,///
966,心得/說明字以上
966,希望交通部認真管管，濫用輔助駕駛，直接扣牌跟駕照
966,否則罰錢對這種人不痛不癢
978,原文連結
978,/////
978,原文內容
978,自動輔助駕駛致死美國司法首戰特斯拉勝訴
978,中央社紐約日綜合外電報導美國電動車商特斯拉今天贏得美國首起有關
978,其自動輔助駕駛系統功能導致死亡的案件
978,這是特斯拉的重大勝利
978,這項判決代表特斯拉今年第次重大勝利，陪審團拒絕認定其軟體有缺陷
978,在特斯拉自動輔助駕駛被控釀成車禍的首例訴訟中，
978,陪審團月判決特斯拉已明確警告，
978,部分自動駕駛軟體
978,等於自動駕駛系統，認定
978,特斯拉直在測試和推出其自動駕駛系統，執行長馬斯克宣稱該系統對公
978,司的未來至關重要，但已引起監管和法律審查
978,民事法庭的結果表明，特斯拉的論點正在獲得支持道路上出現問題時，最終責任在於駕
978,駛人
978,加州法院的審判源於起民事訴訟，指控自動輔助駕駛導致車主李伊的
978,突然在洛杉磯以東的公路上，以公里時速偏離車道，撞擊路樹後陷入火海，而
978,這切都發生於幾秒鐘之內
978,法院文件顯示，這起年的事故導致李伊身亡兩名乘客重傷，其中名當時歲的男
978,孩被開膛破肚
978,乘客和李伊的遺族對特斯拉提起訴訟，指控特斯拉售車時就知道自動輔助
978,駕駛功能及其他安全系統有缺陷
978,特斯拉為系統安全性辯護稱，在
978,公路行駛時，自動輔助駕駛不能用於急轉彎
978,人組成的陪審團宣布，他們發現車輛不存在製造缺陷，於審議第天作出的這項判決，
978,投票結果為比
978,心得/說明字以上
978,的不是那個連老闆都出來解釋
978,很多人以為是的意思特斯拉沒那種問題
978,陪審團也同意軟體本身沒問題這個判決也算是還給特斯拉個公道
999,國內半導體業者持續深耕具發展潛力的車用電子市場
999,原文連結
999,///
999,原文內容
999,有鑑於車用電子將於年成為全球半導體第三大應用領域，且淨零排放的世界潮流也將
999,趨使電動車滲透率持續拉升，同時人工智慧的發展也將推進自駕車的進程，故國內半導體
999,業者近來各項布局策略與車用電子相關的案例甚多
999,以台積電來說，不論是前進日本熊本
999,廠或是德國廠，均是看好當地車廠對於台積電成熟製程的需求，再者技術長來台拜訪
999,台積電，也是期望鞏固兩者的合作關係，畢竟已為自駕車運算晶片下單台積電/奈米
999,製程訂單，~年更有機會成為晶圓代工龍頭業者奈米下單的潛在客戶之
999,國內半導體製造業方面除了台積電二線晶圓代工廠持續重兵部署車用半導體外，分離式
999,元件廠商更是持續深耕具有發展潛力的車用二極體電晶體市場
999,成熟製程目前仍是車用晶片的主流，台積電也將前往德國與合資共
999,同設置歐積電，進行車用成熟製程的晶圓廠投資，但高性能高可靠度的自駕車先
999,進車用晶片將是台積電發展的重要契機與優勢
999,聯電也相當積極布局，特別是車用電子是
999,聯電成長最快的應用領域之，公司取得微晶片科技等車用晶片大
999,廠訂單，這些客戶在全球車用晶片市戰率總計逾三成，年底也在爭取奈米相關車用
999,認證，全力搶攻車用市場
999,同時力積電車用佔整體合併營收約~，未來再加入
999,等新產品線，預計年車用佔比將拉升至~
999,另方面，車用市場已成為分離式元件廠商近年來的布局重心，以德微來說，公司汰舊換
999,新的產能預計年開出，將提升矽基晶片代工戰力，新應用主要鎖定電動
999,車
999,至於強茂已成功切入主電源管理虹冠電，未來將可望整合虹冠電的電源管理開發
999,技術，並整合強茂的二極體等產品線，共同拓展電動車相關市場，而強茂二極體
999,及產品線已拿下大單，後續自行開發的更將搶攻車用訂單
999,由於車用晶片商機可期，加上台系積體電路設計廠商也需有發揮的舞台，因而搭上平
999,台也成為我國業者另個布局方向之
999,有鑑於車用市場電子化程度升高，加上台廠趁著先前全球車用晶片荒及多年的耕耘，逐步
999,在後裝市場乃於跨入前裝市場有所成，更積極搶攻歐美日中等車用市場
999,以聯發科
999,而言，公司與攜手搶攻車用商機，宣布共同打造平台，將採用奈
999,米製程計劃於年量產，搶攻百億美元汽車智慧座艙系統商機，事實上，
999,汽車平台，集結聯發科在手機晶片中優勢，如行動運算高速連網多媒體娛樂等經
999,驗累積專業技術總成，以及生態系統，提供全方位沉浸式智慧座艙體驗
999,而瑞
999,昱方面，其已成功以車用乙太網路產品線，打進歐系車廠供應鏈，現正與美系陸系及韓
999,系車廠聯手合作，預期年逐步擴大車用產品業績貢獻，使瑞昱在車用接單表現持續看
999,增
999,我國封測業者主要是著重在先進駕駛輔助系統電動信息娛樂以及汽車電子控制單元與
999,安全性應用的半導體封裝技術發展
999,因應自駕車車聯網等趨勢，台廠積極提供等多種高
999,階封裝解決方案，以滿足車用半導體封裝的全面性需求，例如日月光投控將以更高度整合
999,以及更先進的扇出型封裝來搶佔車用封測商機
999,此外車載鏡頭數量也將呈倍數增加，同步
999,激發車用需求，故不少台系封測廠將車用業務視作未來重要的成長動能，例如同欣
999,電擁有最龐大的封測產能，精材則是專注，尤以車用占比最高
999,心得/說明字以上
999,台廠積極布局車用電子，以技術創新爭取全球車廠合作，提升供應鏈地位
1022,原文連結
1022,///
1022,原文內容
1022,特斯拉全新皮卡祭年內禁止轉賣違約金超過萬
1022,財經中心綜合報導
1022,全球電動車龍頭之的美國特斯拉全新皮卡車款，全球接單量已超
1022,過萬張，驚人數量導致下訂候車期長達年
1022,官方近日也針對首次祭
1022,出年內禁止轉賣的規定，避免因市場熱度，引發有心人士轉賣來賺差價
1022,據外媒報導，官方提供的訂購條款中，表明該車前期為限量販售
1022,消費
1022,者需同意車輛交付日期後的第年內，不會出售或試圖以其他方式轉售車輛
1022,若違反該
1022,規定，將面臨萬美元約萬元台幣違約金
1022,不過，也提供種轉售方案，當車主確定要賣時，可透過書面形式告知原廠，由
1022,決定是否回購車輛
1022,收購價每英里需扣美元，另外再加上磨損維修等費用
1022,若不願意回購，車主在取得書面同意後才能轉售給他人
1022,訂購條款也寫到，如果公然違反首年轉售規定，會將該客戶列為黑名單，未來禁止
1022,購買旗下車款
1022,目前已有量產樣車下線，預期今年底就會展開首批交車
1022,心得/說明字以上
1022,萬張接單量也是蠻猛的~外型確實挺的
1022,不過要等年也是挺久的
1022,原文及網址連結
1022,心得或意見字不含標點符號
1025,作者乙醯胺酚看板
1025,標題新聞馬斯克無論和平或武力兩岸會統
1025,時間
1025,備註請放最後面違者新聞文章刪除
1025,媒體來源
1025,記者署名
1025,丘力龍
1025,完整新聞標題
1025,馬斯克無論和平或武力兩岸會統還沒實現是這國阻擾
1025,完整新聞內文
1025,億萬富翁馬斯克曾稱台灣是中國部分，遭轟缺乏對歷史基本認識，近日他
1025,又就台灣問題發聲，表示中國已非常明確表示要統台灣，要嘛用和平手段，要嘛用軍事手
1025,段，統會發生，稱台灣至今尚未回歸的唯原因在於美國阻撓
1025,中國媒體觀察者網報導，著名播客節目主持人弗里德曼日在
1025,上發布對馬斯克的專訪，被問及如何避免中美爆發衝突，例如在台灣問題上
1025,馬斯克回
1025,"答時，談到美國哈佛大學教授艾利森,提出的修昔底德陷阱"
1025,他表示，從經濟角度來看，自約年以來，美國就是地區內最大的孩子，美國成為世界上
1025,最強大經濟引擎的時間比任何人都長
1025,但現在面臨的情況是，中國的經濟可能是美國的倍
1025,，也許倍
1025,他形容，所以想像下，從任何人記事的時候起，你直是這個街區最大的
1025,孩子，可這時突然出現了個體型是你兩倍的孩子
1025,馬斯克回憶，他曾在中國待了很長段時間，也和中方領導人見過很多次面
1025,中國真正的
1025,聰明人勤奮者的數量多得令人難以置信我認為比這裡美國多得多，他們有很多能
1025,量
1025,他說，中國近年來的建築比美國更令人印象深刻，火車站建築物高鐵，所有的
1025,切，真的比我們在美國看到的令人印象更深
1025,他表示，我建議人們可以去上海和北京，看看那裡的建築，然後坐火車從北京到西安，那
1025,裡有兵馬俑
1025,中國有著令人難以置信的歷史，非常悠久的歷史
1025,從書面的角度來看，可以說
1025,，就語言的使用而言，那也許是最古老的書面語言之
1025,他提到，從歷史角度來看，中國直聚焦在國內事務，極少數情況例外，中國人的思考
1025,都是關於內部的，中國的歷史表明，中國並不是個過度好奇的國家，這意味著他們不會出
1025,去入侵大堆國家所以這很好，我的意思是，因為其他許多非常強大的國家直是很好
1025,奇的
1025,接著他到了台灣問題，中國對台灣地區的感情確實非常強烈
1025,很長段時間以來，中國都
1025,很明確地表達了這個立場
1025,馬斯克說，這就像美國的個州沒有統樣，比如說夏威
1025,夷，但台灣比夏威夷重要得多，何況夏威夷對我們來說已經非常重要了
1025,他補充道，在中國看來，台灣是中國的基本組成部分，但至今沒有實現統的唯原因就在
1025,於美國太平洋艦隊的阻撓
1025,弗里德曼接話道，隨著他們的經濟實力和軍事實力的增長
1025,，他們明確表示將實現自己的利益
1025,馬斯克回答，是的，中國已經非常明確地表示要統
1025,台灣，要麼用和平手段，要麼用軍事手段，但從他們的立場來看，統是會發生的
1025,馬斯克曾多次就台灣問題發聲
1025,年月，他接受英媒金融時報專訪時建議，中國可
1025,為台灣設置個合理且可行的特別行政區，他們可能會達成比香港更為寬鬆的協議
1025,但
1025,他表示，這可能不會讓所有人都滿意
1025,今年月他表示，儘管台灣直試圖推動其經濟和政治所謂獨立，但這個島嶼就是中國
1025,不可分割的部分
1025,他也提到，在中國實現統祖國的大業上，是美國從中作梗，對任何形
1025,式的統努力進行阻撓
1025,完整新聞連結或短網址不可用等轉載媒體
1025,////
1025,備註
1025,便宜的特斯拉要來了
1025,特斯拉賣台車
1047,台灣的法規
1047,可以自己估狗
1047,小型車附載幼童安全乘坐實施及宣導辦法
1047,///
1047,這是道交處罰條例的子法
1047,簡單的說
1047,兩歲以下，強制後向安全座椅後座
1047,逾兩歲四歲以下，且體重在公斤以下，強制後座安全座椅，但不強制後向
1047,然而大部分的專家建議後向在撞擊時對幼兒頸椎壓力較小，都會建議後向到四歲
1047,逾四歲到十二歲以下，或體重逾公斤至公斤以下，強制後座
1047,意即歲以上才能坐副駕駛座
1047,這個案例媽媽把五歲小孩放副駕
1047,小孩在事故中又被拋飛出車外而死
1047,她自己本身對這個結果絕對難辭其咎
1047,就算事故發生確實是因為張男逼車
1047,她也算與有過失
1047,話說回來
1047,雖然很多歐美車有關閉副駕駛座安全氣囊的開關
1047,不論是貴的特斯拉
1047,///
1047,或者平價的
1047,///
1047,但是依據汽車座椅危險係數
1047,如果以駕駛座的危險係數為
1047,副駕駛座的危險係數則為
1047,副駕後方後座
1047,駕駛後方後座
1047,後座中間
1047,部分統計顯示後座死亡率較前座高，可能在因為後座沒氣囊跟後座乘客傾向不繫安全帶的
1047,差異，暫不納入討論
1047,所以如果可以，還是別讓小孩太早坐副駕吧
1047,沒關氣囊被炸傷，關了氣囊繫安全帶勒脖子，沒繫安全帶直接飛出去
1047,怎麼看風險都太高
1051,原文連結
1051,//////
1051,原文內容
1051,馬斯克大罵瘋了瑞典郵政不寄車牌特斯拉新車上不了路
1051,經濟日報編譯黃淑玲綜合外電
1051,瑞典場愈演愈烈的勞資糾紛，隨著罷工蔓延到七家維修特斯拉車輛的工廠，已經影響到電
1051,動車大廠特斯拉在當地的營運，特斯拉執行長馬斯克痛批這場罷工是發瘋了
1051,碼頭工人垃圾清理工電工郵政人員，現在都拒絕進行任何與特斯拉有關的工作，因為
1051,他們所屬的職業團體加入支持當地產業工會的罷工行動
1051,自月日以
1051,來就直發動罷工，目前已經有九個工會參與阻撓特斯拉的營運
1051,彭博資訊指出，
1051,瑞典的工會組織享有法律賦予的廣泛權利，可以代表同儕採取行動
1051,這種工
1051,會逕自代表同儕的舉動，在其他多個歐洲國家則是受到嚴格監管或被直接禁止
1051,多個工會的罷工抗爭當中，郵政工人的罷工特別激怒馬斯克，因為這代表了瑞典交通局發出
1051,的新車牌，將沒辦法寄送給特斯拉的新車，而當地法律規定，車牌遞送不能採取郵寄以外的
1051,其他方式
1051,也就是，特斯拉新車因而不能在瑞典上路
1051,馬斯克了解到情況居然是如此之後，氣得在自己旗下的社交媒體平台上，做出這真是瘋
1051,了的評語
1051,彭博說，馬斯克的介入和跳出來批評，凸顯出爭端正在深化
1051,瑞典工會團體對特斯拉的抗爭，起源於特斯拉拒絕在瑞典簽署薪資團體協約
1051,由於瑞典未對
1051,基本工資立法，員工薪資因而大約都以工會和雇主所簽的團體協約來保護
1051,強
1051,調，薪資團協是瑞典模式的支柱，並表示過去五年來直在努力與特斯拉談判
1051,工會認為特
1051,斯拉的工資低於瑞典行業平均水準，希望爭取獲得更好的退休金和保險保障
1051,彭博報導，在瑞典特斯拉維修廠罷工即將進入第五周之際，勞資談判依然沒有進展
1051,勞資雙
1051,方的首席調解人周二告訴瑞典商業日報，特斯拉在瑞典的子公司與工會簽
1051,署任何協議的回旋餘地為零，據說這是馬斯克直接下達的命令
1051,心得/說明字以上
1051,薪資低於瑞典平均水準，想賺人家錢還不尊重當地的工會，活該不能上路
1051,真的是特斯拉有這問題
1051,原文及網址連結
1051,心得或意見字不含標點符號
1060,到
1060,因
1060,日
1060,種
1060,發
1060,外
1060,是
1060,未
1060,為
1060,資
1060,會
1060,格隆匯月日瑞典家法院週裁定，瑞典交通管理部門必須在七天內向特斯拉發放
1060,車牌，否則將支付萬瑞典克朗約合萬美元的罰款，此前特斯拉因郵政工人停止爲
1060,其新車運送車牌而起訴該機構和國營郵政公司
1060,月日，的工人蔘加
1060,了旨在迫使特斯拉簽署瑞典機械師集體談判協議的工業行動，而運輸機構拒絕通過其他方
1060,式遞送車牌，稱根據合同必須使用
1060,廛廞鄝
1060,緳鄚飆
1060,",鞿酹幩"
1060,"鄝酺,輍"
1060,鄝鄝闥
1060,"幩,"
1060,鄝闥鞿
1060,"酹銥,輍鄟"
1060,",顤"
1060,鄝
1060,幩闤鞿酹酺
1060,",鄝酺,"
1060,輍
1060,輍
1060,鄝緳鄝幩
1060,",鄝"
1060,幩鞿酹
1060,鄟緳顤
1060,",輍"
1060,交通管理局必須讓特斯拉從製造商領取其註冊牌照
1060,如果該機
1060,構在七天內不同意，諾爾雪平市法院在週下午做出的決定規定將處以萬瑞典克朗的
1060,罰款
1060,的確，已經有項決定支持特斯拉的請求，律師約翰內斯榆里克松告訴
1060,特斯拉透過其瑞典律師事務所在週提起了兩項訴訟申請，分別針對交通管
1060,理局和
1060,在針對交通管理局的訴訟申請中，特斯拉還要求臨時取得交通管理局已禁止製造商
1060,直接提供給特斯拉的註冊牌照
1060,在週下午，諾爾雪平市法院支持了
1060,特斯拉的請求
1060,是的，諾爾雪平市法院已做出了項支持特斯拉的裁決，律師事務所的律
1060,師約翰內斯榆里克松說
1060,他們支持了什麼
1060,他們支持了臨時的請求
1060,他們說，交通管理局應同意特斯拉可以從註冊牌照製造商那
1060,裡領取註冊牌照
1060,有萬瑞典克朗的罰款嗎
1060,對，就是這樣
1060,七天內
1060,你對諾爾雪平市法院的決定有什麼看法
1060,就決定而言，我沒有評論
1060,特斯拉可以對決定發表任何評論，律師事務所
1060,的約翰內斯榆里克松說
1060,///
1060,特黑崩潰
1062,台中古，已付訂金萬，也買了轉接頭配件，對保也完成了，原本預計明天打款
1062,，但看到前面篇機械車位管委會禁停電車的討論，我覺得不妙，打給我租的機械車位詢
1062,問台灣聯通說要換特斯拉，想不到對方回以這會碰到底盤而拒絕，但我訂金已付，配
1062,件已買，附上照片如下，有沒有人也是特斯拉停過台灣聯通的
1062,人員跟我說之前有特斯拉
1062,刮到，求救請教
1062,///
1062,///
1063,原文連結
1063,/////
1063,原文內容
1063,福斯汽車執行長坦承本公司已無競爭力確認將裁員與降低開銷
1063,歐洲汽車品牌福斯汽車直是歐洲車界的中流砥柱，然而在這些年發生相
1063,當多改變
1063,根據外媒報導，福斯汽車執行長輎將啟動開源節流計畫，打
1063,算省下億歐元的開銷，並且還要進行裁員
1063,外媒路透報導，福斯汽車執行長輎警告，福斯汽車的高成本與低生
1063,產力讓品牌已經失去競爭力
1063,因此將開始進行節流計畫，將與工會進行談判，透過降低成
1063,本提高競爭力
1063,輎更在員工會議時，指出福斯汽車因為先前的結構流程與高成本，說出
1063,已讓福斯汽車不再具有競爭力這句話
1063,福斯汽車人力資源董事會成員説，裁員部分將透過部分或提前退休來達
1063,成協議，降低成本的目標，將會透過裁員以外的方式實現，完整細節會在年底前確認
1063,省下的億歐元，表示會用於開發投資電動車，並推出可以使用各種
1063,車型的平台，包括純電
1063,另外也將升級平台，已推出更多更便宜的前驅
1063,電動車如等
1063,外媒認為，福斯汽車會失去過去的競爭力，主要是在燃油車與電動車領域都遭到對手夾擊
1063,猛攻
1063,在歐洲販售的燃油車，受到以及推出更便宜的車款蠶
1063,食，而電動車部分又有中國品牌的卡位，使得福斯汽車處於腹背受敵的狀態，難
1063,以突破重圍
1063,心得/說明字以上
1063,這什麼鬼
1063,"乾脆就說當初柴油門和疫情還有俄烏戰爭害集團賠太多錢,害公司現在缺錢,所以只能"
1063,裁
1063,員
1063,這樣還比較可信吧
1063,那是北美
1063,在歐洲的話，是本田才沒有競爭力
1063,沒這回事
1063,在歐洲，日系只有牛頭牌還能戰，都不太行了，其他日系品牌在歐洲更別說了
1103,原文連結
1103,/////
1103,原文內容
1103,自由財經
1103,財經國際財經
1103,特斯拉中國製電動車月銷量暴跌
1103,//
1103,特斯拉中國製電動車銷售量暴跌
1103,路透
1103,財經頻道綜合報導最新數據顯示，美國電動車巨頭特斯拉月中國製電動車銷量年減
1103,，降至萬輛，創年月以來最大跌幅
1103,路透報導，雖然特斯拉在中國的魅力猶在，近年則直面臨當地車企競爭壓力
1103,根據中國乘
1103,用車協會的數據，今年初以來特斯拉在中國引發的價格戰波及多個品牌，特斯拉
1103,在中國電動車市場的市佔率，也從月的下降至月的
1103,根據最新統計，特斯拉月中國製電動車銷量年減至萬輛，創年月以來最
1103,大跌幅
1103,反觀競爭對手中國比亞迪銷量則持續攀升，比亞迪憑藉王朝和海洋系列電動車，以及油電混
1103,合動力車型，月銷售量再創新高，年增至萬輛
1103,心得/說明字以上
1103,砍價賣會疼，股價跟著跌
1103,不砍，又看不到車尾燈
1103,完了
1103,馬斯克又要出來舔共了
1103,上上次是出賣台灣
1103,上次是吹捧老共的汽車業
1103,這次可能要去北京跪求中南海了吧
1103,在中國車市，從高度成長成長趨緩不成長衰退最後退出市場
1103,我大電動車技術領先中國車，
1103,竟然賣輸單月萬台
1103,還好有贏日系德系那些
1103,///
1112,交車差不多個多月了，里程，平日趁業代朋友有空，前晚把車開到他營業所留車
1112,給他，請他幫我安排做萬公里定保~
1112,"工單如下，總金額,"
1112,第次保養是免工資的，加上去應該是左右
1112,///
1112,機油部分日本原廠手冊是推薦使用的機油，但和泰只有提供的機油，為了第五年的
1112,延長保固，還是乖乖用原廠油每瓶元
1112,///
1112,感受部分還不清楚，因為我平時都用純電跑，只有週末上高速或起步想熱血下才會啟動
1112,油電混和模式
1112,油耗表現部分，約莫每週會把油用完，都是平日市區為主周末高速，比例約，錶上顯
1112,示的加油後油耗都在/
1112,///
1112,我自己有把原廠的//橫濱輪胎換掉，換成//的固特異輪胎
1112,在電耗部分明顯增加約，但因為每天勤充電，所以每桶油油耗還是能維持在/
1112,左右
1112,如果把這台車主要用來市區短程代步，那~個月才加油，油耗表現/
1112,以上也是可以達到
1112,目前跑公里，油錢約莫花出頭，電費的部分都在家蹭電所以
1112,沒計算
1112,"大電池容量,系統會預留約做為常備用電，因此可充的電容量約為"
1112,~之間，使用家用的插座插旅充，從系統默認的沒電充到錶上顯示約莫個小
1112,時
1112,在般平面市區道路的話，在還能啟動模式下，就是完全不耗油
1112,高速部分，原廠胎大腳在開的話油耗約~左右，順順開的話~左右
1112,換完胎寬的胎後，熱血開的話約~左右，順順開的話~左右
1112,有些人會有疑問如果家裡不能充電，插電式油電車是否還合適，我的看法是，如果你很常跑
1112,高速那還是非常合適，因為強制充電模式在跑高速時開啟，油耗也還有~左右，
1112,小時能充約，充到系統限制的後下市區用純電跑，那平均油耗還是會非常漂亮
1112,胎壓部分原廠規範的值是前後，原廠胎非常滑起步非常輕快，但相對的高速上的
1112,穩定度和過彎感受就沒那麼好，所以我覺得原廠胎可以稍微降點胎壓
1112,如果有換寬點的輪
1112,胎，那維持前後甚至既能保有起步的輕快，高速上的穩定度也不會太差
1112,此外，車子
1112,內建就有胎壓監視器，胎壓的數值都能目瞭然
1112,車機部分直是這台車備受爭議的點，國外版本的直立大平板有簡約有現代感又美觀，和泰
1112,版本硬生生地加上了映像管龜殼車美仕，雖然變得很醜，但從駕駛視角看出去是沒什麼感覺
1112,的
1112,車機的介面流暢度也非常好，無線也是很穩定沒有頻繁斷線的情形，解開
1112,工程模式還能行駛中看影片，實為哄小孩的利器
1112,喇叭引響部分音質也不錯，我只有
1112,更換前檔的兩顆喇叭為的單體跟調下車機內建的等化器，已經好幾個人跟我說車
1112,子喇叭音質很好了，我自己也覺得比上代馬的音響好太多了
1112,頂規鉑金版的主機搭
1112,配可以記錄油耗油量，里程定位紀錄，電瓶胎壓情況，但如果使用了外接的速控
1112,鎖那就會只剩定位和提醒車子發動的功能，以上功能免費期間為四年
1112,在操駕感受部分，這台車前麥花臣後特殊的多連趕，讓他的路感非常好，甚至可以說比較跳
1112,所以我自己又有改裝的原廠部品前後阻尼拉桿車門穩定器鴨尾等，再加
1112,上寬胎後，秒不管大電池有沒有電，基本上操駕感受就是台萬以上的
1112,車阿其實在國外價格也差不多，但低速很舒服不會抖動，動力隨踩隨到，隨心所欲，真的
1112,"為所欲為，開到都覺得才用,在巡航的感覺"
1112,隔音部分前座有雙層玻璃，所以市區的隔音不錯，常常被按喇叭都沒注意到，雖然引擎用力
1112,操會有牛叫聲但整體油跟電動力銜接串聯時的感受是非常的，但輪拱的隔音較差，建
1112,議可以去做個輪拱隔音，跑高速舒適度會提升很多
1112,總之這台車是台值很高的車，在板上直詬病台灣車價和國外差倍的同時，這台車和日
1112,本北美的價差約莫~，加上這台車的熱門程度，在許多國家都要加價提車，與
1112,台規價差又更接近了，在歐洲巴基斯坦這台車甚至要萬跟萬台幣
1112,還有這台車已獲得國外各大獎項，產品力無庸置疑，還要嘴的真的可以原地砸自己的車了
1112,美國年度最佳綠能汽車幹掉本田油電雅歌
1112,現代純電車
1112,現代油電車
1112,特斯拉新
1112,美國年度風雲車
1112,德國紅點設計獎另台車是
1112,汽車設計界奧斯卡歐洲汽車設計獎第二名第名是
1112,美國'評比世界十大引擎動力系統
1112,美國
1112,日本五星大賞
1112,北美年度風雲車最終入圍名單應該準備得獎了，因為另外兩台車是跟
1112,"初選已幹掉自家的,等車"
1112,雖然掀背車空間活用度高，但因為大電池關係後車廂有稍微被墊高些放大型物品沒那麼方
1112,便，總之，帥就完事，要空間去買就好，勿嘴
1112,///
1112,///
1112,///
1112,///
1112,///
1112,///
1112,///
1112,///
1112,///
1112,///
1114,原文連結
1114,///
1114,原文內容
1114,特斯拉銷量暴減
1114,日本消費者偏愛油電混合動力車，拖累月份日本電動車
1114,銷售量陷入萎縮創年來新低水準，佔比持續跌破
1114,日經新聞報導，根據日本汽車經銷商協會及日本輕型汽車協會連合會日公
1114,布的資料顯示，年月份日本銷售量僅包含乘用車
1114,不含貨車巴士等商用車較
1114,"去年同月減少至,台個月來首度陷入萎縮，月銷售量創約年來年月以來"
1114,新低，佔日本整體新車銷售量比重僅連續第個月低於
1114,日本銷量佔比連個
1114,月低於為年月以來首見
1114,據報導，日本銷量陷入萎縮的主因為日本消費者更偏愛加上日產汽車輕型
1114,等車款需求停歇
1114,"月份日產平價輕型車款銷售量為,台佔日本"
1114,整體銷量比重達，不過銷量較去年同月大減
1114,據報導，特斯拉等進口銷售也放緩
1114,日本汽車進口商協會日公布統計資料指出
1114,"，年月份日本進口不含日系車廠銷售量較去年同月減少至,台，個月"
1114,來首度陷入萎縮
1114,其中，特斯拉雖未公布具體的日本銷售量數據不過特斯拉佔了大半比
1114,重的其他品牌銷售量暴減至台，中國比亞迪銷售量也僅台
1114,日本銷量佔比和其他國家相比顯得偏低
1114,據調查公司指出，年月時中
1114,國銷量佔比達力推電動化的德國揚升至泰國也急增至
1114,日本汽車業龍頭豐田汽車月日將今年度年月年月全球銷售量
1114,目標從萬台大砍至萬台將年增，不過將銷售量目標自萬台上修
1114,至萬台將年增
1114,心得/說明字以上
1114,"日本人本來就不太愛純,堆老舊建築物和路邊停車格地面/立體停車場還有加油站都"
1114,"沒充電樁,很多鄉下地區甚至只有車販店才有充電樁,大多數日本人誰想買"
1114,日本的電費也比台灣貴倍以上
1114,天龍國天我都能看超過台了
1121,"標題美國近,家汽車經銷商呼籲美國總統拜登放緩電動車發展速度"
1121,原文連結
1121,///
1121,原文內容
1121,電動車有如洪水般快速發展，不少國家都以政策推動發展，但近期在美國來了波反彈聲
1121,"浪，美國全國各地近,家汽車經銷商聯手向美國總統拜登提出聯合呼籲，希望可以放"
1121,緩電動車的發展速度
1121,先前美國國家環境保護局提出項提案，希望電動車年銷佔有率提升至，但美國眾經
1121,"銷商們希望政府更謹慎地評估現行的電動車轉型政策，近,家經銷商中代表了各品牌"
1121,的第線銷售端，包括加州密西根州科羅拉多州和紐約州等州的經銷商認為上述提
1121,案超過了消費者對電動車的準備程度
1121,多數人還沒有準備好使用電動車，消費者對電動車仍存有許多疑慮，除了始終存在的里程
1121,焦慮，對充電網路的普及性與可靠性也信心不足，即使美國也推動了年基礎設施
1121,投資和就業法案和年通貨膨脹削減法案等法案，提供美國聯邦大量資金強化
1121,充電網路以及解決其他挑戰，但經銷商強調需要更多時間來改善疑慮
1121,經銷商們另表示目前人們電動車的需求並不如預期，但在法規正推動下，車商們推出大
1121,量電動車，供過於求下，對經銷商門造成屯車壓力
1121,同時，他們也認為需要用更多的時間
1121,來改進電池技術，降低電動車的負擔以及擴大基礎充電設施
1121,心得/說明字以上
1121,美國經銷商低價太競爭開始要政府暫緩推動電車了，中國也在超低價競爭，就剩台灣的電
1121,車永遠不會跌價特斯拉以外
1129,兩週前交車，目前里程來到，因此寫個心得跟大家分享，這篇會從換車的緣由說起
1129,，再到當時比較的車款，最後才是的使用心得
1129,如果搜尋小弟的文章可以看到我換車的歷程，以下的看車心得都是小弟的主觀感受
1129,到現在的
1129,說真的我覺得每台都很好開，也非常喜歡，當初換賓士也單純是為了滿足自己個小小
1129,的夢想但後來發現好像養不起
1129,小朋友上幼兒園年多，在接孩子的時候常常會有在
1129,幼兒園門口排隊的需求，往往排就半小時以上，這樣的過程若全程怠速很耗油，長期統
1129,計下來平均每公升只能跑公里
1129,車子年紀到了陸陸續續有東西要更換，正好家裡有
1129,輛要淘汰，所以把賣了先開家裡的省錢
1129,這段時間就陸續看車，開始也就鎖定了電動車，就從看車的順序說起
1129,會先看這台是因為太太說有台電動車符合我們的預算，兩百出頭萬就有了，因此
1129,傻傻地跑到展間
1129,到了才發現那是還未上市的，當時也沒有實車可看，業務便邀請我
1129,們到坐看看
1129,進車室馬上感受到熟悉的豪華感，加上新世代大鼻孔實車超級帥，所
1129,以也預約了試駕
1129,這是我們第次開電動車，安靜平穩，以前座來說也很舒適，試完兩個人都很興奮，當
1129,時訂價萬萬強制選配，雖然有點超出預算，不過我們就像被愛情沖昏頭的少
1129,女，精算下覺得好像捏得上，於是便簽約付訂了
1129,結果從付訂到通知可選配，這台車從萬暴漲到加上強制選配要萬，而且
1129,未到港都還不能確定最終價格現在在官網看已經了，所以單子壓著暫時不鳥，轉
1129,而去看別的品牌
1129,優點最帥內裝質感最好續航里程高
1129,缺點小貴
