system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
11,陳將双現身國小籃球聯賽 回憶小學打球快樂滋味｜東森新聞,https://news.ebc.net.tw/news/article/364159,2023-04-26 17:33:00,體育,相隔2年後復辦國小籃球聯賽（EBL）將於5月1日開打。從小學就大放異彩的陳將双，今天以學長身分出席記者會，他笑說：「小學生打球很快樂，就是盡情奔跑，把球投進就好。」目前就讀世新大學2年級的陳將双，今天出席國小籃球聯賽賽前記者會時，在聯訪時做上述表示。陳將双出生於台中縣和平鄉環山部落，父親是泰雅族人、母親布農族。陳將双國小就讀平等國小，但到了小學4年級為了接受更高水準的籃球教育，轉學到台中的大智國小，並且在5年級就拿到全國冠軍，小學畢業後北上金華國中就讀，也幫助學校奪冠，並且獲得當年的最有價值球員。陳將双在光復高中最後1年幫助學校拿到HBL男子組總冠軍，不過在今年的大專籃球聯賽（UBA），卻僅幫世新大學拿到第3名，而且還在比賽中扭傷腳。今天陳將双神采奕奕的現身會場，他說：「現在腳傷已經恢復的差不多了，也有開始在練球，這個暑假我可能還是會去美國洛杉磯、紐約訓練1個月，主要想要增強自己的禁區拋投和歐洲步的部分。」看到今年高師大主將林信寬將投入職籃選秀，看在陳將双眼中也很有感受：「我至少會打完大2這個球季，至於未來職籃的路，現在還沒想太多，我還是會跟何正峰（世新大學教練）多討論看看，自己的技術、心態是否成熟，再來決定下一步路。」,EBC
12,張育成鉤骨骨折確定手術 吐心聲：遇到最不希望的事｜東森新聞,https://news.ebc.net.tw/news/article/364234,2023-04-27 13:46:00,體育,旅美棒球好手張育成，在結束本屆WBC經典賽賽事後回到大聯盟，好不容易一掃開季陰霾，手感正火燙之時，卻在IG透露將進行鉤骨移除手術，消息一出，引起大批球迷湧入貼文幫他加油打氣。張育成現效力於美國大聯盟波士頓紅襪隊，在25日對戰金鶯時揮棒落空，隨即露出痛苦表情，因傷到左手手腕提前退場，經檢查後確認為左手鉤骨骨折，必須動手術。張育成在IG發文提到手術時間預計安排在美國時間周四，手術之後就可以放心揮棒，更表示自己以樂觀積極的心情面對，等不及復健後，再次挑戰綠色怪物，也感謝球迷關心加油及鼓勵，他都有收到。貼文曝光後，網友紛紛留言替張育成加油，「早日康復」、「加油等你回來轟炸球場」、「期待很快看到你回到球場上！加油！永遠忠誠！」，作家九把刀也回應「吃飽睡飽健康第一加油」，張泰山則留言「加油喔」。「國防部長」張育成在本屆WBC世界棒球經典賽表現出色，更獲選為預賽A組最有價值球員，雖必須暫時離開球場，但相信康復之後的他，一定能繼續在大聯盟的舞台上發光發熱。,EBC
13,巴特勒轟42分！熱火上演「老八傳奇」  字母哥也難擋｜東森新聞,https://news.ebc.net.tw/news/article/364244,2023-04-27 13:49:00,體育,NBA東區首輪系列賽熱火今作客公鹿隊主場，原先被外界看好這賽季有機會奪冠的強權公鹿隊，沒想到首輪就爆冷出局，公鹿例行賽戰績58勝24敗，勝率破7成排名全聯盟第一，季後賽卻止步於第一輪，早早結束他們的賽季。熱火隊則靠著當家前鋒巴特勒（JimmyButler）神乎奇跡的表現，在外界不看好的狀況下，系列賽4：１大勝公鹿，證明自己與熱火的能耐。此役「士官長」巴特勒全場上陣46分鐘，超過5成命中率拿下42分外帶8籃板4助攻，最亮眼表現就屬在第4節最後0.5秒，靠著文森（GabeVincent）在邊線高吊發球傳給籃底下的巴特勒，完成超高難度的空中接力，將比賽拉進延長賽，最後熱火128：126成功在加時賽帶走勝利，晉級第二輪，同時熱火隊也成為史上第一支晉級第2輪的附加賽隊伍，同時締造史上第6次的「老八傳奇」。儘管公鹿隊「字母哥」安戴特坤波（Antetokounpo）表現不俗，雙十攻下38分20籃板，哈樂戴（Holiday）也有30-5-5的成績，也難以阻擋巴特勒在季後賽超人般的表現。熱火隊在贏球後也創下不少紀錄，除了是史上首支附加賽隊伍晉級到季後賽第二輪外，也完成所謂的「老八傳奇」，那就是以第8種子身分逆襲第1種子，在此戰前，歷史上也不過只有5次的老八傳奇，上1次則要追溯到2012年費城七六人與芝加哥公牛的對決，由低種子的七六人隊贏得該系列賽。,EBC
14,全中運林沛萱女子跳高1.82公尺摘金 歷年第7傑｜東森新聞,https://news.ebc.net.tw/news/article/364364,2023-04-28 13:55:00,體育,就讀芎林國中的女子跳高好手林沛萱今天在全中運國女組跳高決賽，再以1公尺82的成績改寫大會紀錄摘金，且這個成績躍居台灣女子跳高歷年第7傑。林沛萱在4月25日的國女組5項全能跳高項目，就已經以1公尺81的成績打破大會紀錄，且成為台灣田徑史上，首位達到亞運參賽標準的國中生。林沛萱是桃園人，小學畢業後，媽媽主動找上台灣前全國男子跳高名將陳鴻傑，從此結下良緣，而林沛萱被陳鴻傑帶了3年後，成績也突飛猛進。林沛萱在賽後接受聯訪時提到：「昨天比完全能後身體很痠痛，今天試跳時，1公尺63兩跳都沒過，很擔心。沒想到最後的成績還可以再進步一公分，覺得有點不可思議。」今天的國女組跳高決賽，林沛萱從1公尺60起跳，跳過1公尺69後，她直接挑戰1公尺82的新大會紀錄，幸好第3次順利跳過，而她的教練陳鴻傑也在看台上興奮地又叫又跳。從未出國參賽的林沛萱，一週後將到日本參加比木南道孝紀念賽。陳鴻傑說：「很開心她又突破個人最佳成績，但考量到一週後還要比賽，所以就不讓她繼續挑戰，以免身體受到傷害。」目前台灣女子跳高全國紀錄，是由李晴晴所保持的1公尺90，而目前包括李晴晴、張喬茵、林沛萱都達到杭州亞運參賽門檻的1公尺81，只不過李晴晴和林沛萱同樣跳過1公尺82的成績並列最佳。,EBC
15,NBA／塔圖姆突向傳奇女歌手道歉：讓妳演唱會延期｜東森新聞,https://news.ebc.net.tw/news/article/364393,2023-04-28 16:05:00,體育,NBA季後賽東區第一輪波士頓賽爾提克今（28日）對上亞特蘭大老鷹，第六戰最終比分128：120，由賽爾提克4：2拿下該系列賽，晉級第二輪將對上費城76人，本場賽隊雙星塔圖姆（JaysonTatum）與布朗（JaylenBrown）都有30分以上的演出，並合轟10計3分球帶領球隊取勝。然而賽後訪問的一番話，讓許多球迷哭笑不得。賽後TNT記者問塔圖姆即將對上76人的看法，他則表示:「比賽一定會很棒且刺激，但我想對傳奇女歌手珍娜傑克森（JanetJackson）道歉，我們應該在第五戰獲勝，（今天）讓她的演唱會延期，但老鷹也沒贏球，我很抱歉。」」事實上，老鷹主場StateFarm在今天原本還同時租給了珍娜當作演唱會場地，可能是沒預料到老鷹能與賽爾提克纏鬥至此，演唱會主辦方也退票給了觀眾。塔圖姆賽後此話一出，也讓球迷覺得這根本是對老鷹二次傷害。這段話在PTTNBA版上掀起不少討論，覺得塔圖姆這句話充滿諷刺意味，有網友表示：「有夠臭」、「酸爆，就是『你們那麼拚幹嘛，還不是會輸』」、「蝦仁豬心」，贏球後還趁機偷酸老鷹一番，簡直殺人誅心。NBA歷史上首位小於21歲的情況下能夠在季後賽連續5場比賽砍下20+的球員。技術挑戰賽冠軍生涯首次入選明星賽入選明星賽。面對聖安東尼奧馬刺單場轟下60分，也是史上第二年輕60分。NBA歷史上唯一一名例行賽得分超過50分、一場附加賽得分超過50分、季後賽得分超過50分的球員。入選明星賽。單賽季季後賽中以100次失誤創造了NBA歷史記錄。明星賽MVP，NBA歷史上第一位在例行賽、季後賽和全明星賽中得分至少50分的球員。史上第一位25歲以下投進1000顆三分球的球員。以場均30.1分結束了此賽季，成為塞爾提克歷史上唯一一個賽季場均至少得到30分的球員。,EBC
16,戴資穎苦戰逆轉何冰嬌 羽球亞錦賽闖進4強｜東森新聞,https://news.ebc.net.tw/news/article/364434,2023-04-28 21:51:00,體育,在杜拜舉行的亞洲羽球錦標賽，台灣女單名將戴資穎，今天在8強對上中國好手何冰嬌，戴資穎在先輸1局的情況下，以14比21、21比16、21比18上演逆轉勝，順利闖進4強。世界第4的戴資穎，和中國何冰嬌賽前生涯對戰16次，戴資穎以12勝4佔上風，還是對戰2連勝。不過今天首局前段雙方互有拉鋸，戴資穎一度以8比3領先，不過在她取得12比9領先時，因為出現太多回球出界、掛網的主動失誤，竟被何冰嬌意外連得11分，直接取得20比12的8個局末點，讓何冰嬌收下首局。第2局戴資穎展開反撲，在雙方3比3平手時，就逐漸拉開比數，先以11比9進入技術暫停後，隨即戴資穎就拉出一波5比2攻勢，澆熄對手進攻氣焰，順利擴大領先優勢，也順利扳回1局。來到決生死的第3局，雙方戰成4比4平手時，戴資穎連續靠著殺球壓線、貼網小球連拿2分，沒想到此時卻被何冰嬌連得9分超前比數。但戴資穎並沒有放棄，一球一球追回比數，回敬一波9比3的攻勢，將分數追成15比16的1分落後，隨後雙方陷入拉鋸戰，戴資穎在17比18落後時連得4分，打得何冰嬌無力招架，也讓戴資穎完成這場逆轉秀晉級4強。戴資穎生涯曾經在2017、2018年2度在亞錦賽封后，這次相隔4年再度參賽，雖然不列入奧運積分週期，但戴資穎還是打出一場精彩的代表作，如無意外，她在4強的對手，很可能是現任球后、日本好手山口茜。,EBC
17,「麟洋配」擊敗中國組合 首度闖進羽球亞錦賽4強｜東森新聞,https://news.ebc.net.tw/news/article/364444,2023-04-29 08:20:00,體育,台灣男雙好手王齊麟、李洋今天在亞洲羽球錦標賽8強，面對中國組合梁偉鏗、王昶，雙方拼戰46分鐘後，「麟洋配」以21比18、15比21、21比8獲勝，2人搭檔首度闖進亞錦賽4強。這是世界排名第14的「麟洋配」，生涯首度對決世界排名第7的中國組合梁偉鏗、王昶。首局雙方打來相當拉鋸，最大分差沒超過3分，王齊麟和李洋在16比17落後時，以一波5比1的攻勢逆轉搶下首局。第2局前段雙方還是打得相當膠著，但在8比8平手時，中國組合連得6分拉開比數，儘管「麟洋配」一度追到2分差距，但還是讓對手扳回一局。關鍵的第3局，王齊麟、李洋重整旗鼓，靠著精準的快速輪轉，開賽就拉出10比2的攻勢，最多以17比5領先，沒給對手任何反撲的機會，輕鬆拿下第3局以及比賽勝利。王齊麟和李洋接下來4強的對手，將是世界排名第6的印度組合蘭基雷迪（SatwiksairajRankireddy）與謝提（ChiragShetty），雙方過往交手2次各取1勝。拿下東京奧運羽球男雙金牌的李洋、王齊麟，之後陷入小低潮，目前他們在世界羽球總會（BWF）列入積分計算的10場比賽，有6場止步16強，最近1場的今年全英羽球公開賽，更是首輪淘汰，不過這次亞錦賽表現脫胎換骨，有找回以往身手的味道。王齊麟和李洋從2018年底開始搭檔後，從未打進過亞錦賽男雙4強；而在台灣羽球史上最佳成績，是在2010年由陳宏麟、林祐瑯獲得銀牌。,EBC
18,T1特攻蟬聯年度最佳主場 劉志威獲選最佳經理人｜東森新聞,https://news.ebc.net.tw/news/article/364514,2023-04-29 16:08:00,體育,台灣職籃T1聯盟今天公布部分年度獎項，由新北中信特攻連2季蟬聯年度最佳主場，而特攻總經理劉志威則擊敗呼聲極高的台南台鋼獵鷹總經理錢韋成，榮登本季最佳經理人。T1聯盟季後賽如火如荼進行中，年度獎項獎落誰家備受關注，聯盟今天發布新聞稿宣布，年度最佳主場、最佳經理人都由中信特攻包辦。T1聯盟表示，桃園永豐雲豹本季經營主場有目共睹，除了「魔獸」霍華德（DwightHoward）重磅加盟、前進國立體育大學綜合體育館，創下台灣籃壇史上1.5萬人進場紀錄外，打造11套主題日球衣，力邀歌手獻唱嗨翻現場，雲豹棲息地煥然一新，呈現出不同樣貌。不過，上季榮膺年度最佳主場的特攻球團持續進化，開季與知名饒舌歌手莫宰羊攜手合作，創作出琅琅上口的年度歌曲，本季主題週更嘗試多項跨界合作，吸引了不同族群進場體驗。根據T1聯盟統計，特攻在媒體票選拿下15張5分票，球迷票數也以1萬0008票、甩開雲豹主場，蟬聯年度最佳主場。另外，特攻本季主打歐陸球風，除了找來歐陸洋將，塞爾維亞籍助理教練莫米爾（MomirRatkovic）的助拳，也是土洋磨合順遂的關鍵角色，特攻締造例行賽第1名的佳績，展現總經理劉志威精準判斷力。T1聯盟表示，儘管台南台鋼獵鷹總經理錢韋成本季補強洋將戰力，打造「拉拉山」連線，積極本土補強則使得戰績一飛沖天，但在年度最佳經理人票選中，仍以些微差距不敵「前輩」劉志威，最終由劉志威獲得11張5分的媒體選票、8702張球迷選票，榮膺年度最佳經理人獎項。,EBC
19,林益全遭降二軍 獅隊換陣型盼打線更串聯｜東森新聞,https://news.ebc.net.tw/news/article/364519,2023-04-29 16:29:00,體育,中職統一獅隊今天將林益全降下二軍，一壘將由潘傑楷來守，另外陳重廷也被拉上一軍，獅隊教頭林岳平表示，林益全目前火力支援沒有想像中多，換一個陣型試試看能否更串聯。37歲的林益全本季從富邦悍將轉戰獅隊，才在22日達成生涯1900安里程碑、為中職第3人，不過由於打擊狀況不穩定，今天被降二軍，林益全本季目前出賽14場，打擊率2成31。另外，內野手陳重廷今天升上一軍。獅隊總教練林岳平今天受訪時表示：「主要是調整一下隊型，球隊對他（林益全）在一壘的期待比現在更高，目前表現是中規中矩，沒有想像中這麼多火力支援。」林岳平指出，林益全下二軍之後，獅隊一壘還有陳鏞基、潘傑楷、何恆佑可以守，陳重廷則是可守二壘或游擊。另外，獅隊主力選手陳傑憲今天不會被排入先發打序，是因為頸椎、背部不適，不過林岳平指出：「他自己說是有點卡卡的而已，守備時如果跑動、傳球會不舒服，但如果打擊沒有問題的話，今天比賽還是有機會代打。」目前獅隊已在新莊棒球場苦吞跨季12連敗，今天要繼續在新莊對戰富邦悍將，對此林岳平說：「當然想要去中止（連敗），昨天也打了好球賽，只是得點圈有人時沒有適時一擊，而對方第3局有連續安打，差距就在這裡，比賽結果就是這樣，要盡可能趕快調適、串聯打線。」,EBC
20,李超中職初登板五味雜陳 感謝鄭浩均谷底拉他一把｜東森新聞,https://news.ebc.net.tw/news/article/364525,2023-04-29 16:40:00,體育,味全龍隊投手李超27日終於踏上中職一軍投手丘、完成生涯初登板，他形容心情「五味雜陳」，感謝學長、中信兄弟投手鄭浩均在他落選時，將他從谷底拉起，「我堅持下去的動力是他們給的」。中職味全龍隊投手李超去年投入中職選秀，他有不錯的身材條件和球速，球場上的企圖心和求知慾都很強烈，原先被看好有機會獲得青睞，但卻落選，之後與味全龍隊簽下自主培訓球員合約，今年4月中轉正式球員，27日後援登板投1局無失分、完成生涯初登板。李超形容心情「五味雜陳」，有開心、有喜悅、也有終於做到了的感覺，回想當時選秀落選，他坦言眼淚都快流下來，晚上回到母校台體大，目前效力中信兄弟的投手鄭浩均打視訊電話給他，「一接起電話他就叫我不要愁眉苦臉，鼓勵我將來會是很好的投手，可以失落、但不可以失志，一定要堅持做對的事情。」中職選秀落選那陣子，李超感謝很多學長和朋友的鼓勵，「我那時候算是在谷底了，他們把我拉起來，給了我繼續訓練的動力。」李超沒有辜負大家的期待，沒有自暴自棄、朝著自己的信念前進，初登板是個小小的里程碑，李超表示，希望未來可以在中職一軍投手丘上稱霸，「前面還有很多的榜樣和目標，鄭浩均就是一個，他們都很強，我會一步一步追上。」,EBC
21,潘傑楷因當兵進度落後  更專注與投手對決過程｜東森新聞,https://news.ebc.net.tw/news/article/364531,2023-04-29 16:52:00,體育,中職統一獅隊潘傑楷春訓因為當兵進度落後，雖然回球隊後一度很心急，不過與心理老師聊天後改變心態，現在更專注在與投手對決的過程，並在今天獲先發機會，守一壘打第6棒。獅隊今天將林益全降下二軍，一壘則由潘傑楷守，他今年春訓因為去當兵進度落後，趕不上開季一軍，在25日升上一軍。獅隊昨天對富邦悍將的賽事，潘傑楷替補上場，2打數敲出1支安打，同時達成生涯300場出賽、200安，今天就獲得先發機會，打第6棒。潘傑楷之前在二軍打擊狀況沒有調整得很好，他今天指出，「剛當兵回來自己很興奮，前面就照著自己的調整節奏在二軍比賽，但後面慢慢看到位置離我愈來愈遠，自己也開始急，沒有很專注在比賽當下，所以在二軍表現沒有那麼好。」不過潘傑楷表示，跟心理老師聊天、討論之後改變想法。本季獅隊找來資深球員林益全，一壘位置也遭到壓縮。潘傑楷坦言，競爭壓力是一定會有，「但這就是現實，要想辦法讓自己更強才能勝任這個位置，就是自己不夠強大，球團才會想要找新的人進來。」不過潘傑楷也從林益全身上學到東西，他指出，林益全在場上情緒都很平穩，不會有太多表情，「這是我要學習的地方，因為太多情緒會影響到表現。」潘傑楷提到，昨天最滿意自己的地方是在與投手對決過程中沒有別的想法，「因為之前有時候會怕自己打不好，先想到結果，但昨天在對決時很專心。」潘傑楷指出，去年季末時知道自己今年只要敲1支安打，就能達成個人生涯200安，不過他笑說：「我完全忘記這件事情，所以球也沒有留下來。」談到之前當兵的趣事，潘傑楷表示，有一名同梯說他高中時，獅隊有去學校（台南一中）跑活動，當時2人還有合照，29歲的潘傑楷笑說：「同梯都大概跟我差10歲，好扯喔。」,EBC
22,王威晨連3戰指定打擊有原因 29日回三壘防區｜東森新聞,https://news.ebc.net.tw/news/article/364538,2023-04-29 17:58:00,體育,中職中信兄弟隊今天打序也有微調，前3場都打指定打擊的王威晨先發守三壘，總教練林威助解釋，之前的安排主要是讓王威晨專注打擊，原先守三壘的黃韋盛休息，接球的點還需要加強。中華職棒中信兄弟隊今天在天母棒球場與味全龍隊交手，王威晨今天賽前3場比賽都擔任指定打擊，總計3戰共14打數敲出4支安打，貢獻3分打點，今天先發打1棒、守三壘，指定打擊由周思齊擔任。兄弟總教練林威助賽前受訪表示，先前讓王威晨打指定打擊不是因為身體狀況，是教練團希望讓王威晨專注打擊，「他是有能力上壘、把打擊率再提高的選手」。王威晨今天回到三壘防區，前幾場先發守三壘的黃韋盛休息，林威助表示，黃韋盛前3場比賽有2次失誤，最近接球的點感覺不太好，是還年輕的選手、還需要再加強。高宇杰昨天先發蹲捕，打擊敲出2支安打，但守備上出現1次捕逸，今天兄弟先發捕手由洋將福來喜擔任，林威助表示，捕手配球部分沒有絕對，但高宇杰需要加強的地方還是有，「場上、場下要多做些筆記」。,EBC
23,恭喜！鞍馬王子李智凱 體操世界盃開羅站摘金｜東森新聞,https://news.ebc.net.tw/news/article/364558,2023-04-29 21:05:00,體育,台灣「鞍馬王子」李智凱近期調整編排動作，並找回信心，今天在體操世界盃開羅站鞍馬決賽，以15.033分拿下金牌，也是本季首面獎牌。台灣體操代表隊今年征戰前3站世界盃德國科特布斯站、卡達杜哈站以及亞塞拜然巴庫站，唯一1面獎牌就是蕭佑然的鞍馬銅牌，這次在埃及舉行的世界盃開羅站，蕭佑然因感冒、影響發揮，無緣晉級，而李智凱資格賽則以14.530分、第3名之姿前進決賽。李智凱在東京奧運拿下鞍馬銀牌，為台灣奧運體操項目首面獎牌，但個人本季獎牌尚未開張，總教練林育信接受中央社記者訪問時表示，李智凱為了新的週期、嘗試新的難度，但前3站世界盃對高難度的編排還不太適應，因此表現不佳，後來返台後，重新調整心態，並改變部分編排動作，重新建立信心。李智凱鞍馬資格賽難度分6.2分，決賽則用難度6.5的成套動作，也是8名選手中最高，執行分獲得8.533分，總分15.033分，搶下金牌，林育信表示：「6.5（難度）做得還可以。」不過林育信認為，李智凱第一個動作跟結束動作的小細節，後續待微調，他看好分數有望推進至15.50分、有助取得奧運資格。亞美尼亞選手哈奇金（GagikKhachikyan）以14.733分摘銀，而銅牌為烏克蘭選手柯夫通（IlliaKovtun）以14.566分拿下。體操亞錦賽將在6月登場，林育信表示，台灣隊若未能取得團體前2名，將無法以成隊方式參加世錦賽、進而爭取巴黎奧運成隊門票，因此這一站積分相當重要，目前李智凱、曾為聖、蕭佑然已取得世錦賽單項資格。除了李智凱外，台灣跳馬好手曾為聖也闖進跳馬決賽，將在明天決賽上陣，力拚獎牌。,EBC
24,戴資穎擊敗山口茜 將和韓國「天才少女」安洗瑩爭冠｜東森新聞,https://news.ebc.net.tw/news/article/364567,2023-04-29 22:43:00,體育,台灣羽球一姐戴資穎近4年對日本球后山口茜總是1勝難求，今天在亞洲羽球錦標賽女單4強賽碰頭，戴資穎以21比12、16比21、21比15勝出，晉級決賽，中止對戰5連敗，將和「韓國天才少女」安洗瑩爭冠。在杜拜舉行的亞洲羽球錦標賽今天展開各組4強賽賽程，戴資穎和「麟洋配」王齊麟與李洋分頭出擊，戴資穎過去曾在2017年、2018年封后，這次要尋求生涯在亞錦賽的第3冠。,EBC
25,王齊麟救球「腿拉傷」棄賽 首發聲：沒想到這樣結束｜東森新聞,https://news.ebc.net.tw/news/article/364576,2023-04-30 09:39:00,體育,亞洲羽球錦標賽4強賽台灣男雙組合王齊麟、李洋29日出戰印度組合，不過王齊麟因大腿拉傷，只能忍痛退賽，最終收下銅牌。王齊麟稍早遺憾表示，沒想到會是以此結局收場，雖百般不願意，但他會重視身體發出的警訊。王齊麟和搭檔李洋昨對戰印度組合蘭基雷迪與謝提，首局以18：21讓出，次局王齊麟和李洋14：13領先，但王齊麟在救球後疑似右大腿拉傷，倒地表情痛苦，最後只能忍痛退賽。賽後王齊麟在臉書發文，遺憾表示沒預期到，竟會是以這樣的結果來結束這次的亞錦賽，同時這也是他運動員生涯中第二次棄賽。王齊麟說，即使他心理是百般不願意，但也只能認真看待身體所發出的警訊。王齊麟感謝各界關心和祝福，也感謝搭檔李洋的包容與體諒，他也要大家放心，目前身體感覺沒有大礙，回台後會再仔細檢查與治療，最後向球迷喊話ㄝ「我會健康的重回賽場上。」,EBC
26,首面國際賽金牌！ 「鞍馬王子」李智凱世界盃摘金｜東森新聞,https://news.ebc.net.tw/news/article/364627,2023-04-30 16:16:00,體育,上場時，李智凱向大家舉手致意，走到鞍馬前，先穩定情緒調整呼吸，哨音響起，李智凱跳上鞍馬，先是一個起倒立，接著行雲流水展開各式高難動作，包括湯瑪士迴旋起倒立，隔兩鞍捷式轉體，以及湯瑪士打滾隔兩鞍等，所有動作全部連貫。完全沒有任何停滯，最後順利下鞍，完美動作，現場傳出如雷歡呼聲，最後李智凱是以15.033分，摘下世界盃男子鞍馬金牌。相較於資格賽打保守牌，李智凱在決賽搬出6.5難度分的套路，順利摘下金牌，也是自從東京奧運後再度奪牌，奪金後，李智凱在臉書發文，與金牌合照，開心感謝大家。另外，台灣羽球天后戴資穎在亞洲羽球錦標賽四強賽，碰上強敵日本山口茜。前兩局兩人各有勝負，關鍵第三局，小戴展現贏球企圖心和頑強防守，最終是以21比15勝出，中止對戰5連敗。今天晚上6點40分，將和「韓國天才少女」安洗瑩在冠軍賽一較高下，兩人三月中在全英公開賽四強戰，打出非常精彩的一場比賽，戴資穎雖輸給安洗瑩，但兩人賽後互換頭帶，惺惺相惜，一個多月後，雙方再度對決，期待小戴能夠再次繳出好表現，為台灣奪下一面獎牌。,EBC
27,快訊／戴資穎奪亞錦賽第3冠 直落2擊退安洗瑩｜東森新聞,https://news.ebc.net.tw/news/article/364653,2023-04-30 19:51:00,體育,台灣羽球一姐戴資穎昨（29）日對戰日本球后山口茜，勝出晉級決賽，中止對戰5連敗，今日戴資穎交手「南韓天才少女」安洗瑩，以21比10、21比14擊退安洗瑩，迎來個人本季首個冠軍。其實戴資穎與安洗瑩過去交手過5次，戴資穎只拿下過1勝，今日她一開賽就領先，並且逐步拉開比分差距，最後以21比10拿下首局；次局開始，安洗瑩在一個救球的瞬間跌在地上，後來因右膝不適，喊出醫療暫停，簡單治療後，比賽繼續，最後戴資穎以21比14，拿下勝利。,EBC
28,直落二退敵 戴資穎奪第三座亞錦賽金盃｜東森新聞,https://news.ebc.net.tw/news/article/364693,2023-05-01 08:50:00,體育,台灣羽球好手戴資穎，擊敗南韓天才少女安洗瑩，奪下個人第三座亞錦賽冠軍。決賽時，戴資穎掌控好比賽節奏，幾次攻守轉換，讓安洗瑩來不及回防，而下周積分，戴資穎可望擠下中國大陸陳雨菲，重回世界前三名。靠著一記殺球，戴資穎將比數拉到6比0，決賽時小戴攻勢只有「旺盛」兩個字形容。球評：「今天跟對山口茜的比賽，比較大的差別是，該進攻就進攻，再來一拍，水啦。」杜拜舉行的亞錦賽總冠軍賽，小戴對上南韓天才少女安洗瑩，兩人過去5次交手，戴資穎只拿下一勝，但這次戴資穎狀況極好，加上安洗瑩膝蓋受傷，一路處於下風。球評：「還是不能掉以輕心啊，機會球，到了。」終場結束，小戴以21比10和21比14直落2勝出，也摘下今年的第一冠。亞錦賽積分有千分，戴資穎這次連敗世界球后山口茜和第二名的安洗瑩，排名可往從世界第四往前推進，擠下中國大陸的陳雨菲，重回世界前三。球評：「戴資穎，台灣的驕傲。」戴資穎，2017年就拿過亞錦賽冠軍，也是55年來第一位奪金的台灣選手，隔年完成二連霸，這次再笑納第三座亞錦賽金盃，今年還有亞運，明年有奧運，更讓球迷希望能在之後國際賽看到小戴為國爭光。,EBC
